county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_18_dem_war,vap_white.uss_18_rep_die,vap_black.uss_18_dem_war,vap_black.uss_18_rep_die,vap_hisp.uss_18_dem_war,vap_hisp.uss_18_rep_die,vap_oth.uss_18_dem_war,vap_oth.uss_18_rep_die,vap_white.gov_18_rep_bak,vap_white.gov_18_dem_gon,vap_black.gov_18_rep_bak,vap_black.gov_18_dem_gon,vap_hisp.gov_18_rep_bak,vap_hisp.gov_18_dem_gon,vap_oth.gov_18_rep_bak,vap_oth.gov_18_dem_gon,vap_white.atg_18_dem_hea,vap_white.atg_18_rep_mcm,vap_black.atg_18_dem_hea,vap_black.atg_18_rep_mcm,vap_hisp.atg_18_dem_hea,vap_hisp.atg_18_rep_mcm,vap_oth.atg_18_dem_hea,vap_oth.atg_18_rep_mcm,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_mar,vap_white.uss_20_rep_oco,vap_black.uss_20_dem_mar,vap_black.uss_20_rep_oco,vap_hisp.uss_20_dem_mar,vap_hisp.uss_20_rep_oco,vap_oth.uss_20_dem_mar,vap_oth.uss_20_rep_oco
Barnstable County,25001000117,0.5572239512698952,0.4427760487301048,0.6560384436155321,0.34396155638446796,0.5672674384735705,0.4327325615264294,0.535680480214011,0.46431951978598895,0.4966602194341252,0.5033397805658748,0.6118702095095703,0.38812979049042967,0.5968247195171855,0.4031752804828144,0.5974702393517218,0.4025297606482782,0.8070930874615679,0.1929069125384321,0.48064172642203956,0.5193582735779605,0.48435519987574466,0.5156448001242553,0.43571868683962806,0.5642813131603719,0.5931604842379661,0.406839515762034,0.6327792682661865,0.36722073173381353,0.5408354270299922,0.4591645729700078,0.6369434984198967,0.3630565015801033,0.6212730601666258,0.3787269398333743,0.6258734457009276,0.3741265542990724,0.5837536954545504,0.4162463045454496,0.5118661117181914,0.4881338882818086,0.5894153343947147,0.4105846656052853,0.5954097550291907,0.4045902449708093,0.6022502709923807,0.3977497290076193,0.5851229899068081,0.4148770100931919
Barnstable County,25001000118,0.5980686128894046,0.40193138711059545,0.6831493849916205,0.3168506150083795,0.5775085122152911,0.42249148778470896,0.5928836643456189,0.4071163356543811,0.5843496809612705,0.4156503190387295,0.6176942827247933,0.3823057172752066,0.61329936701967,0.38670063298033,0.6467506238212579,0.3532493761787421,0.8102713427658941,0.18972865723410587,0.49400290795399376,0.5059970920460063,0.5030844598155937,0.4969155401844063,0.4836550267150759,0.5163449732849241,0.654102680242707,0.345897319757293,0.6422955423745886,0.3577044576254113,0.5548139669518715,0.4451860330481285,0.6804637265066131,0.3195362734933869,0.6687248783461004,0.3312751216538996,0.6478829982379655,0.35211700176203453,0.6021077678396742,0.3978922321603257,0.5334994097657328,0.4665005902342672,0.6523200967988085,0.34767990320119146,0.6059384689516073,0.3940615310483927,0.6085431657602295,0.39145683423977046,0.6228603218803137,0.37713967811968635
Barnstable County,25001000119,0.6434558997189548,0.3565441002810452,0.7060896101540443,0.2939103898459555,0.6165645476945257,0.3834354523054743,0.6191828217617692,0.38081717823823086,0.5805032808448477,0.41949671915515224,0.6367741315455662,0.3632258684544339,0.6291914569947261,0.3708085430052739,0.6607275628808997,0.3392724371191003,0.7943866944535237,0.20561330554647625,0.49968624385904514,0.5003137561409546,0.49873405713658053,0.5012659428634194,0.46059687990969417,0.5394031200903058,0.6677494588084986,0.3322505411915015,0.677590648473432,0.322409351526568,0.5698508210650437,0.43014917893495624,0.7044154875638431,0.2955845124361569,0.6819332795899586,0.31806672041004136,0.6623685335132675,0.3376314664867325,0.6294236815765446,0.37057631842345534,0.605204525301706,0.39479547469829396,0.6538132920422168,0.3461867079577832,0.6326958881300339,0.36730411186996614,0.6275059313291425,0.37249406867085755,0.688691630179249,0.31130836982075105
Barnstable County,25001000430,0.44462147030454846,0.5553785296954515,0.6558403448161042,0.34415965518389574,0.5667706486984672,0.4332293513015331,0.5046233292493992,0.49537667075060077,0.4149986830841979,0.585001316915802,0.6120197586332039,0.3879802413667961,0.6023594077005627,0.39764059229943755,0.5800398087335614,0.4199601912664385,0.8430378416444307,0.1569621583555692,0.48462336352523383,0.5153766364747662,0.487675184691277,0.5123248153087232,0.4576020156570495,0.5423979843429505,0.45348417842773325,0.5465158215722667,0.6259494066059054,0.3740505933940946,0.5295299386636758,0.47047006133632446,0.6110088725714714,0.38899112742852865,0.5165357179476476,0.48346428205235237,0.6194640938831429,0.3805359061168571,0.5800469610464497,0.4199530389535505,0.4960709297847912,0.5039290702152087,0.5094964640976891,0.49050353590231083,0.594002169991299,0.4059978300087011,0.6015436466668523,0.39845635333314794,0.5748034908307926,0.4251965091692073
Barnstable County,25001000431,0.43103347229477845,0.5689665277052216,0.6598782606515682,0.34012173934843176,0.5598579889038614,0.44014201109613854,0.5246208177285032,0.4753791822714967,0.4127976267739338,0.5872023732260662,0.6184306317808562,0.3815693682191438,0.6069398983200247,0.3930601016799753,0.5893992501848367,0.41060074981516326,0.8083524163189004,0.19164758368109952,0.4823650463764215,0.5176349536235785,0.48599692943774186,0.5140030705622581,0.4386763953306369,0.5613236046693632,0.46000867218946695,0.539991327810533,0.633123440991657,0.366876559008343,0.5335404590366092,0.4664595409633908,0.6137912706509471,0.38620872934905287,0.5240938953778463,0.47590610462215366,0.6277626007136105,0.37223739928638955,0.5898833106193704,0.4101166893806296,0.5059199018382954,0.4940800981617047,0.5041941514637818,0.49580584853621823,0.6026561382073953,0.3973438617926047,0.5928414937829064,0.4071585062170936,0.5835551062709494,0.41644489372905064
Barnstable County,25001000432,0.4360202653024972,0.5639797346975027,0.6550173117887595,0.3449826882112405,0.560265198770497,0.43973480122950304,0.531738708506569,0.46826129149343093,0.40132719452867804,0.598672805471322,0.6048662031952466,0.39513379680475336,0.5938408120094936,0.40615918799050643,0.5812552780729427,0.41874472192705725,0.8274336351234347,0.17256636487656535,0.4874311515300324,0.5125688484699676,0.48102566056070706,0.5189743394392929,0.4454097391832723,0.5545902608167277,0.4132397456771202,0.5867602543228798,0.6304907061210595,0.36950929387894055,0.525689620764976,0.47431037923502395,0.6101641530833544,0.3898358469166457,0.5012162644390126,0.4987837355609874,0.622198571577361,0.377801428422639,0.5771143539412746,0.42288564605872536,0.499142133427345,0.5008578665726551,0.4878340010576033,0.5121659989423967,0.5887900203756625,0.41120997962433753,0.5931607943701505,0.4068392056298496,0.5674950616578587,0.4325049383421413
Barnstable County,25001000433,0.5114311934798231,0.4885688065201768,0.6606357424601322,0.3393642575398678,0.5653034718135648,0.4346965281864352,0.5246121273498328,0.4753878726501673,0.473715018277186,0.526284981722814,0.614564634443109,0.3854353655568909,0.6079633277948491,0.39203667220515087,0.5909821034943217,0.4090178965056783,0.8219022171780088,0.1780977828219912,0.48232612113105333,0.5176738788689467,0.4847249033381221,0.5152750966618777,0.4328681644368793,0.5671318355631207,0.5236759853356059,0.4763240146643941,0.6291103147540785,0.3708896852459214,0.5311517786424418,0.46884822135755794,0.6235200124707927,0.3764799875292073,0.5626100582782816,0.4373899417217184,0.6318574773482596,0.3681425226517404,0.5811988375530318,0.4188011624469679,0.5055237960512923,0.4944762039487078,0.5521392248525335,0.44786077514746653,0.587026565884471,0.412973434115529,0.5958737579660155,0.40412624203398456,0.5841342608156196,0.41586573918438047
Barnstable County,25001000434,0.5082899240992385,0.49171007590076155,0.6553487869805452,0.3446512130194548,0.5700267764072341,0.42997322359276596,0.5346941845345532,0.46530581546544686,0.4923435225161921,0.5076564774838079,0.6104103934894852,0.3895896065105147,0.6008126293332928,0.3991873706667072,0.597877080441632,0.402122919558368,0.7785834338379445,0.22141656616205554,0.4779699949387453,0.5220300050612546,0.4788983600149595,0.5211016399850404,0.4436388930400725,0.5563611069599274,0.551814061306719,0.448185938693281,0.633242164812312,0.36675783518768795,0.5373739955910528,0.4626260044089472,0.6219414074791368,0.3780585925208631,0.590689512541699,0.40931048745830095,0.6265662451153329,0.3734337548846671,0.5849033986262855,0.41509660137371457,0.5064610238336905,0.49353897616630926,0.5778417803228421,0.4221582196771579,0.596852145182497,0.4031478548175031,0.5938100084638324,0.4061899915361677,0.5917908841848528,0.40820911581514696
Barnstable County,25001000435,0.5556404339683224,0.44435956603167753,0.6558051825237022,0.3441948174762977,0.5673889867918521,0.43261101320814793,0.5387327003446719,0.46126729965532803,0.5030757698658891,0.49692423013411097,0.6061575968769771,0.3938424031230229,0.6033987676640662,0.39660123233593386,0.6052910363994185,0.39470896360058144,0.8099381519023876,0.19006184809761237,0.49217961990092735,0.5078203800990726,0.47714708363879577,0.5228529163612042,0.44148731068085245,0.5585126893191475,0.5553132070040573,0.44468679299594266,0.6343259228027438,0.36567407719725614,0.5342993452323564,0.46570065476764355,0.6188877974376397,0.38111220256236034,0.6246111129486038,0.37538888705139617,0.6312912779602398,0.36870872203976024,0.5869465301029645,0.41305346989703556,0.5173122122059536,0.4826877877940464,0.5691313107842325,0.43086868921576754,0.5919657085628283,0.40803429143717174,0.5979138631125251,0.4020861368874749,0.5840406306060894,0.41595936939391065
Barnstable County,25001000436,0.46891532198046043,0.5310846780195395,0.6617919016787781,0.3382080983212219,0.5684179983545115,0.43158200164548854,0.515594094681303,0.484405905318697,0.44762002449567184,0.5523799755043282,0.6127067353512864,0.38729326464871355,0.6051598119557162,0.39484018804428384,0.5813888144491217,0.4186111855508783,0.8293596523225704,0.17064034767742967,0.48080174448182,0.51919825551818,0.48144472732885146,0.5185552726711485,0.4440671018282253,0.5559328981717747,0.48799831911586256,0.5120016808841374,0.627486206048229,0.372513793951771,0.5337491992687515,0.46625080073124847,0.6055063573653622,0.39449364263463776,0.5400344260183415,0.4599655739816585,0.6232627313617946,0.3767372686382054,0.5832136822572659,0.4167863177427341,0.49765007571698616,0.5023499242830138,0.5442359184260206,0.4557640815739794,0.5937041875705341,0.40629581242946583,0.6023127662671732,0.3976872337328268,0.5808655476434595,0.4191344523565405
Barnstable County,25001000454,0.6183448911363574,0.3816551088636427,0.6588859517289498,0.3411140482710502,0.5633838159363606,0.4366161840636395,0.5361276045014717,0.4638723954985283,0.6133353325815868,0.38666466741841315,0.6103504164586272,0.38964958354137275,0.6071188739020992,0.3928811260979008,0.5956888870731427,0.4043111129268573,0.698450521226137,0.3015494787738629,0.4880583521744485,0.5119416478255515,0.478797497118795,0.5212025028812051,0.4390294711533571,0.5609705288466429,0.6694079230234246,0.33059207697657544,0.6374431172238918,0.36255688277610826,0.535172660205932,0.46482733979406804,0.6395304218600796,0.3604695781399205,0.6830333747351129,0.3169666252648871,0.6275654734060161,0.37243452659398385,0.5882529040924044,0.4117470959075956,0.5182172645990073,0.48178273540099276,0.6616316697485614,0.3383683302514387,0.5988825028586972,0.40111749714130285,0.6045568813318567,0.39544311866814325,0.5861103621645182,0.4138896378354818
Barnstable County,25001000455,0.6436129416074681,0.3563870583925319,0.6653487856862476,0.33465121431375244,0.5631924603310958,0.4368075396689041,0.5400020615854654,0.4599979384145347,0.6078738425245495,0.3921261574754506,0.6151079231087293,0.3848920768912707,0.6122699471651846,0.3877300528348154,0.602563167488734,0.397436832511266,0.7471091494539839,0.2528908505460161,0.47783365639913306,0.522166343600867,0.4731151141561328,0.5268848858438673,0.43431074237926215,0.5656892576207379,0.6795949959508268,0.3204050040491731,0.6413616707340737,0.35863832926592637,0.5387657081953292,0.46123429180467085,0.6347057456011075,0.36529425439889246,0.7083542550613163,0.29164574493868367,0.6344420254287553,0.3655579745712447,0.587324692193709,0.412675307806291,0.5172226745154384,0.48277732548456165,0.6838043633924216,0.31619563660757843,0.598433135753023,0.4015668642469769,0.6070375474156501,0.3929624525843499,0.5930858789000689,0.40691412109993114
Barnstable County,25001000456,0.5982386550598399,0.4017613449401602,0.6615693520685629,0.33843064793143707,0.5653197195025276,0.4346802804974724,0.5363620580416645,0.4636379419583355,0.5744448772142712,0.42555512278572877,0.6108468516324642,0.3891531483675358,0.60892898089552006,0.39107101910447994,0.6004904102468754,0.3995095897531245,0.756765589069284,0.243234410930716,0.48447443456317424,0.5155255654368257,0.477020352117934,0.522979647882066,0.43592567611350386,0.5640743238864961,0.6385837995793455,0.36141620042065453,0.6311531151454383,0.3688468848545618,0.5386286674786824,0.4613713325213176,0.6286580064419519,0.3713419935580481,0.6720621343990811,0.3279378656009188,0.6302719088374422,0.3697280911625577,0.5885661755145358,0.41143382448546423,0.5236964059313287,0.47630359406867134,0.6475988554204912,0.3524011445795087,0.5972916369355202,0.40270836306447977,0.6058351223202604,0.3941648776797397,0.5943877939099683,0.4056122060900317
Barnstable County,25001000566,0.5719746435123819,0.42802535648761814,0.660300142067754,0.339699857932246,0.5621047495853634,0.4378952504146366,0.5416406711836376,0.45835932881636243,0.5268123554279082,0.4731876445720918,0.6081621924888249,0.39183780751117514,0.6060352140826996,0.3939647859173005,0.600365263159956,0.39963473684004397,0.7853809871678594,0.21461901283214055,0.4861416972903178,0.5138583027096821,0.48011842484927725,0.5198815751507228,0.44191138903918836,0.5580886109608116,0.6018935220941334,0.39810647790586656,0.6335937960584341,0.3664062039415658,0.5386213020379739,0.46137869796202613,0.6344842443657324,0.3655157556342677,0.6335622921161685,0.3664377078838314,0.6360392649706463,0.36396073502935367,0.5885662123063642,0.41143378769363587,0.5168270209716251,0.4831729790283748,0.6000649832511576,0.3999350167488423,0.5885945399008737,0.4114054600991262,0.5978302004692556,0.40216979953074444,0.592380324683069,0.40761967531693105
Barnstable County,25001000656,0.5234126300638577,0.4765873699361422,0.6557548663445473,0.34424513365545273,0.5680816883829503,0.43191831161704974,0.5371796084616091,0.46282039153839094,0.49048189952114957,0.5095181004788505,0.6105930802055296,0.38940691979447034,0.6039531298522354,0.39604687014776463,0.5994430815222872,0.4005569184777128,0.8222151528454628,0.1777848471545373,0.489011847456295,0.510988152543705,0.4838221597571413,0.5161778402428586,0.4409476096050368,0.5590523903949631,0.5822806616639837,0.41771933833601627,0.6317839610736844,0.36821603892631555,0.5425568570706929,0.4574431429293071,0.6331875202816966,0.36681247971830344,0.5994399019776517,0.4005600980223482,0.6299749554694806,0.3700250445305195,0.5809571599435014,0.41904284005649867,0.5143550634095011,0.4856449365904989,0.5760706268966138,0.42392937310338613,0.5940661063740684,0.4059338936259316,0.6069348856614231,0.393065114338577,0.5859511307428007,0.4140488692571993
Barnstable County,25001000657,0.5830973310955931,0.41690266890440686,0.6581084594527661,0.341891540547234,0.5665572218516794,0.4334427781483206,0.536048777926992,0.463951222073008,0.5277323320407041,0.47226766795929587,0.6116779657066671,0.3883220342933326,0.6097743453976976,0.3902256546023024,0.5996404887698366,0.4003595112301634,0.8290999862744184,0.17090001372558156,0.48652215967978574,0.5134778403202143,0.4889480436228439,0.5110519563771561,0.44772242756606084,0.5522775724339392,0.6090703205841723,0.3909296794158276,0.6365105547085774,0.3634894452914223,0.543106923470977,0.45689307652902295,0.6322272787464864,0.36777272125351357,0.6082653787036744,0.3917346212963257,0.6284221683494389,0.3715778316505609,0.5870665231230502,0.41293347687694976,0.5074876477093336,0.4925123522906664,0.5631243194952238,0.4368756805047762,0.5937883894264196,0.40621161057358035,0.6019226361483299,0.39807736385167014,0.577184677081394,0.4228153229186061
Barnstable County,25001000658,0.5515462241281224,0.44845377587187757,0.6636975021660039,0.33630249783399613,0.561613002151086,0.438386997848914,0.5382620602101308,0.46173793978986927,0.5544518109632115,0.4455481890367883,0.6121312736111846,0.3878687263888154,0.6139548581616899,0.38604514183831007,0.6031016883059382,0.39689831169406176,0.7794905439424265,0.22050945605757344,0.47767749170677065,0.5223225082932293,0.4812241082337808,0.5187758917662192,0.4381795763837707,0.5618204236162293,0.6532420720001751,0.34675792799982474,0.636081520855719,0.36391847914428105,0.5468324788042007,0.4531675211957993,0.6370169536026796,0.3629830463973204,0.6330267615331052,0.36697323846689467,0.6306305598788919,0.36936944012110806,0.5856352805685809,0.414364719431419,0.5121394416115237,0.4878605583884763,0.6184552572554625,0.3815447427445374,0.5942395204857014,0.4057604795142986,0.5923738634095297,0.4076261365904703,0.5888026951043744,0.4111973048956256
Barnstable County,25001000659,0.5633752070074908,0.4366247929925093,0.6614043284384923,0.3385956715615077,0.5693076976868855,0.43069230231311456,0.5337907008318855,0.46620929916811454,0.5227988234611028,0.4772011765388972,0.6107287148440592,0.3892712851559407,0.6128600085451348,0.38713999145486516,0.5975709686134808,0.4024290313865192,0.8019254259060634,0.19807457409393664,0.4870376474560951,0.5129623525439049,0.4890546270387109,0.5109453729612892,0.4462884779564334,0.5537115220435666,0.5945512607687348,0.40544873923126523,0.6386906227995741,0.36130937720042594,0.5404808303621242,0.45951916963787576,0.6292503694351462,0.3707496305648537,0.620683682118508,0.379316317881492,0.6302553701441371,0.36974462985586287,0.5896203166185984,0.41037968338140157,0.5126402246744143,0.4873597753255858,0.5921461611656179,0.40785383883438203,0.593532535017121,0.40646746498287895,0.6002023740767347,0.3997976259232653,0.5845850536280977,0.4154149463719023
