county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_asian.pre_16_dem_cli,vap_asian.pre_16_rep_tru,vap_aian.pre_16_dem_cli,vap_aian.pre_16_rep_tru,vap_oth_b.pre_16_dem_cli,vap_oth_b.pre_16_rep_tru,vap_white.uss_18_dem_kai,vap_white.uss_18_rep_ste,vap_black.uss_18_dem_kai,vap_black.uss_18_rep_ste,vap_hisp.uss_18_dem_kai,vap_hisp.uss_18_rep_ste,vap_asian.uss_18_dem_kai,vap_asian.uss_18_rep_ste,vap_aian.uss_18_dem_kai,vap_aian.uss_18_rep_ste,vap_oth_b.uss_18_dem_kai,vap_oth_b.uss_18_rep_ste,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_asian.pre_20_dem_bid,vap_asian.pre_20_rep_tru,vap_aian.pre_20_dem_bid,vap_aian.pre_20_rep_tru,vap_oth_b.pre_20_dem_bid,vap_oth_b.pre_20_rep_tru,vap_white.uss_20_dem_war,vap_white.uss_20_rep_gad,vap_black.uss_20_dem_war,vap_black.uss_20_rep_gad,vap_hisp.uss_20_dem_war,vap_hisp.uss_20_rep_gad,vap_asian.uss_20_dem_war,vap_asian.uss_20_rep_gad,vap_aian.uss_20_dem_war,vap_aian.uss_20_rep_gad,vap_oth_b.uss_20_dem_war,vap_oth_b.uss_20_rep_gad
Accomack County,51001000803,0.16866282430376944,0.8313371756962306,0.8257217707926058,0.17427822920739425,0.6645151740615246,0.3354848259384754,0.4963906328112658,0.5036093671887342,0.4990438679155397,0.5009561320844603,0.5248810983802862,0.47511890161971376,0.27376907379149323,0.7262309262085067,0.7893132669874602,0.21068673301253987,0.6174163828350087,0.38258361716499134,0.5052339036276547,0.49476609637234525,0.5075992044501235,0.4924007955498765,0.5356491650554797,0.46435083494452034,0.24105980965278134,0.7589401903472187,0.7804490260207086,0.21955097397929138,0.6226251040044275,0.3773748959955725,0.4944478438135662,0.5055521561864338,0.48788302029262093,0.512116979707379,0.5165646444439532,0.4834353555560468,0.31959518732579567,0.6804048126742044,0.7747418779739182,0.22525812202608175,0.6010883971534653,0.39891160284653476,0.517772092034966,0.482227907965034,0.51522780421782,0.48477219578217995,0.5124801371370223,0.4875198628629777
Accomack County,51001000901,0.3626552809393776,0.6373447190606224,0.9119000215301464,0.08809997846985357,0.683325899870093,0.316674100129907,0.5062809767797758,0.49371902322022426,0.49862812964975534,0.5013718703502447,0.5390346870657312,0.4609653129342688,0.42910760731337827,0.5708923926866217,0.8866834575464585,0.11331654245354156,0.6385751407143057,0.36142485928569434,0.5041962379768354,0.4958037620231646,0.5085909931664727,0.4914090068335273,0.5471166390940992,0.45288336090590076,0.42653092309495244,0.5734690769050476,0.8803752422480545,0.11962475775194552,0.6327170889263772,0.36728291107362276,0.49798736683028033,0.5020126331697197,0.4893052813135002,0.5106947186864998,0.5363133995968018,0.46368660040319815,0.44470894319874116,0.5552910568012588,0.8659509384732383,0.13404906152676166,0.6202978769641346,0.37970212303586537,0.5070855811183411,0.4929144188816589,0.5069105295411497,0.4930894704588504,0.5242541804146227,0.4757458195853773
Albemarle County,51003000101,0.6465646969727946,0.3534353030272053,0.6914524662716168,0.30854753372838317,0.6116604764330102,0.3883395235669898,0.6822038324509262,0.3177961675490738,0.49375132494654206,0.5062486750534579,0.5065505015008241,0.49344949849917585,0.6980316226862531,0.3019683773137469,0.6980925875483238,0.30190741245167624,0.6720879094709359,0.32791209052906417,0.7151454655134836,0.2848545344865165,0.4684568894410549,0.5315431105589451,0.5201400037765319,0.47985999622346814,0.7353742152020443,0.26462578479795573,0.7255500280356076,0.2744499719643923,0.6826067460777083,0.31739325392229173,0.7440932600414777,0.25590673995852226,0.4988870191689043,0.5011129808310957,0.542974151769475,0.45702584823052494,0.7478585731894611,0.25214142681053886,0.7298071162422849,0.27019288375771505,0.67276811810145,0.32723188189854996,0.7201278907405886,0.2798721092594114,0.5209014793753634,0.47909852062463665,0.5292154186819207,0.4707845813180793
Albemarle County,51003000103,0.7641212712865697,0.23587872871343027,0.7192825894005744,0.2807174105994256,0.6444834452323974,0.3555165547676025,0.7151920828846331,0.28480791711536685,0.49379005824386757,0.5062099417561324,0.5287461870216728,0.4712538129783272,0.8030349573708437,0.19696504262915632,0.7128020092335952,0.28719799076640484,0.6923228341104563,0.3076771658895438,0.7339691689242877,0.2660308310757124,0.46745807691653496,0.532541923083465,0.537760602202277,0.462239397797723,0.8183898086687029,0.18161019133129705,0.759597984588498,0.24040201541150194,0.70888328668975,0.29111671331025,0.7603277512228082,0.23967224877719184,0.5002318414546384,0.4997681585453616,0.5551012303179573,0.44489876968204267,0.8157568422164551,0.1842431577835449,0.7521647870739651,0.24783521292603491,0.699427375758113,0.3005726242418871,0.7344166335254353,0.26558336647456465,0.5171172562011042,0.4828827437988958,0.5568319417777544,0.4431680582222456
Albemarle County,51003000104,0.7641793827072508,0.2358206172927492,0.7706930578241655,0.22930694217583444,0.6668315079261302,0.3331684920738697,0.7216144215244195,0.27838557847558054,0.4931937059089612,0.5068062940910387,0.5237430552374535,0.4762569447625466,0.7993244887379103,0.20067551126208968,0.7642093424138982,0.23579065758610182,0.7358299341845829,0.2641700658154169,0.7447292492696385,0.25527075073036154,0.4749621785115419,0.5250378214884581,0.5346140567834308,0.46538594321656923,0.807281996420545,0.19271800357945498,0.7879232197798711,0.21207678022012888,0.7466499552598058,0.2533500447401942,0.7594259603895416,0.24057403961045837,0.5029339649910128,0.49706603500898716,0.5580711730838601,0.4419288269161399,0.8237275332320219,0.17627246676797814,0.7965899756905468,0.20341002430945324,0.7281913524302696,0.27180864756973017,0.7417763436308827,0.25822365636911726,0.5171937417414483,0.4828062582585517,0.5542107506672344,0.4457892493327656
Albemarle County,51003000105,0.7171165416002075,0.28288345839979245,0.687215834702296,0.31278416529770403,0.6220425249947478,0.37795747500525223,0.701921514345032,0.29807848565496803,0.4997587286664018,0.5002412713335982,0.5128626461422867,0.48713735385771323,0.7918033460500681,0.20819665394993192,0.692784808781392,0.307215191218608,0.6820026393734839,0.3179973606265161,0.7358391837489769,0.2641608162510231,0.47216446043103083,0.5278355395689691,0.5311139958778445,0.4688860041221556,0.7593048495204547,0.24069515047954526,0.7300070872132639,0.2699929127867361,0.6783977695258873,0.3216022304741128,0.7306866377143327,0.2693133622856672,0.4965936727195711,0.5034063272804289,0.5481923071335053,0.4518076928664947,0.7575904446271752,0.24240955537282483,0.7099754707648037,0.2900245292351963,0.659855517694893,0.34014448230510697,0.7112937258363148,0.2887062741636853,0.5205403998140624,0.47945960018593764,0.5429021741016027,0.45709782589839726
Albemarle County,51003000106,0.5542105577446309,0.44578944225536904,0.667408614644596,0.332591385355404,0.6071116358509817,0.39288836414901823,0.6776112219562623,0.3223887780437377,0.5001300191209451,0.4998699808790549,0.5052537866411367,0.4947462133588631,0.6328254499366066,0.3671745500633934,0.6756222024721849,0.32437779752781515,0.66038863688918,0.33961136311081996,0.7130767466432755,0.2869232533567245,0.4764800355768153,0.5235199644231847,0.5154092579202424,0.4845907420797574,0.6169581445477244,0.38304185545227565,0.699370464213628,0.30062953578637197,0.6570703006338111,0.3429296993661889,0.7181020658671975,0.2818979341328025,0.49956285727743605,0.500437142722564,0.5288760558308221,0.4711239441691779,0.6456054226276379,0.35439457737236213,0.6978010686915332,0.30219893130846676,0.6565084643968191,0.34349153560318085,0.7171366098951304,0.2828633901048694,0.5191632487892796,0.48083675121072045,0.5332885964325959,0.4667114035674041
Albemarle County,51003000201,0.637277155300445,0.36272284469955524,0.6805981552525446,0.3194018447474554,0.6088384335722928,0.39116156642770716,0.701444333193894,0.298555666806106,0.4930760791135599,0.5069239208864401,0.5072849916164192,0.4927150083835809,0.6961445289822467,0.3038554710177535,0.6843438468143755,0.3156561531856244,0.6643516825491207,0.33564831745087925,0.714529138177025,0.28547086182297504,0.46812329770098315,0.5318767022990168,0.519678191107365,0.480321808892635,0.6819440123977077,0.31805598760229253,0.7128528719912102,0.28714712800878983,0.6673292416506373,0.33267075834936266,0.7414829851195042,0.2585170148804959,0.5043536763983861,0.4956463236016138,0.5440570068109111,0.4559429931890889,0.6645519158059463,0.335448084194054,0.7018242822752674,0.2981757177247326,0.6639130059980853,0.3360869940019146,0.711834885500153,0.28816511449984705,0.5224198815239295,0.4775801184760705,0.5372090449114894,0.4627909550885106
Albemarle County,51003000202,0.7865598623953871,0.21344013760461283,0.782060576666867,0.21793942333313296,0.6764254365810487,0.3235745634189513,0.9174409969768985,0.08255900302310146,0.4964478634262883,0.5035521365737117,0.5318970090289791,0.468102990971021,0.8491456443891161,0.1508543556108839,0.7971196286642058,0.20288037133579423,0.7382776124098968,0.26172238759010324,0.9405552572419658,0.05944474275803427,0.47312534557360453,0.5268746544263955,0.5530813172848547,0.44691868271514534,0.8797849467582565,0.12021505324174353,0.8589872581347577,0.1410127418652423,0.7565967827441943,0.2434032172558057,0.9583390885526791,0.04166091144732089,0.49671974242323974,0.5032802575767603,0.5838202255963717,0.41617977440362824,0.8357593551529161,0.1642406448470839,0.8109825004434597,0.18901749955654035,0.717547157566403,0.28245284243359703,0.9315591826722943,0.06844081732770564,0.5261576811371987,0.47384231886280126,0.5605267427169094,0.43947325728309067
Albemarle County,51003000203,0.8009032803874927,0.1990967196125073,0.8252072545134208,0.17479274548657922,0.7040187180681299,0.2959812819318701,0.7560372509208367,0.24396274907916327,0.5017761501736011,0.49822384982639895,0.5528638107251745,0.4471361892748252,0.8591610676777526,0.14083893232224742,0.8575970835906412,0.1424029164093588,0.7716736781989574,0.22832632180104265,0.7925659929269954,0.2074340070730046,0.47725774905288953,0.5227422509471105,0.566355217014261,0.433644782985739,0.8752980124549794,0.12470198754502058,0.8888202528213864,0.11117974717861352,0.7864614773189713,0.2135385226810287,0.8019736458901451,0.1980263541098549,0.5050948875041239,0.4949051124958761,0.595181262846906,0.40481873715309397,0.880086367818888,0.11991363218111192,0.8751722963787018,0.12482770362129822,0.7673241038509832,0.23267589614901688,0.8002232369253742,0.19977676307462575,0.5218339919384845,0.47816600806151555,0.5898107286152077,0.4101892713847923
Albemarle County,51003000301,0.6901480655040633,0.3098519344959367,0.686246450810279,0.313753549189721,0.6177865251304245,0.3822134748695754,0.7045486576699698,0.29545134233003023,0.4940583616927421,0.5059416383072581,0.5165063219045055,0.4834936780954945,0.7143861449401463,0.2856138550598537,0.6849871811871575,0.31501281881284254,0.6707868706845123,0.3292131293154877,0.7239725424403176,0.2760274575596824,0.47394733697890234,0.5260526630210979,0.5250238197009544,0.47497618029904565,0.7238764519482026,0.2761235480517974,0.718368339972802,0.2816316600271979,0.6707496772375596,0.3292503227624403,0.748053716594513,0.251946283405487,0.49713765720015723,0.502862342799843,0.5463444336745904,0.45365556632540954,0.724617576310931,0.27538242368906896,0.6929257691799013,0.3070742308200986,0.6561674251949113,0.3438325748050886,0.7059786615145984,0.29402133848540163,0.522026133090316,0.47797386690968424,0.5390206581164306,0.46097934188356937
Albemarle County,51003000302,0.6130788497814357,0.3869211502185644,0.6900536829319035,0.30994631706809644,0.6236941493761607,0.3763058506238393,0.6931719260246173,0.3068280739753827,0.4978757197067276,0.5021242802932724,0.5094241541460303,0.4905758458539697,0.6695731557700957,0.3304268442299043,0.6732321604669139,0.3267678395330861,0.6661423663369085,0.33385763366309157,0.7186841078704512,0.2813158921295488,0.47127744035644137,0.5287225596435586,0.5113571871126261,0.4886428128873739,0.6548706673831184,0.34512933261688156,0.7143687840901652,0.2856312159098347,0.6684449423473149,0.3315550576526851,0.744637483647623,0.25536251635237694,0.5037368742919528,0.49626312570804715,0.5367725434186003,0.4632274565813998,0.6694525038598083,0.33054749614019174,0.7049861924023377,0.2950138075976622,0.6545928522223705,0.34540714777762954,0.7166346700782418,0.2833653299217583,0.5193627629714351,0.48063723702856487,0.5312009992884751,0.4687990007115249
Albemarle County,51003000304,0.6333427253661951,0.366657274633805,0.68472516649273,0.31527483350727004,0.6184490804819445,0.3815509195180555,0.6901547671898354,0.30984523281016463,0.49494893260040124,0.5050510673995985,0.5154009169502559,0.4845990830497441,0.6878229957849037,0.31217700421509625,0.6844195911113415,0.31558040888865846,0.6654391464304067,0.33456085356959325,0.7193548164390631,0.28064518356093693,0.47361167958688905,0.5263883204131107,0.5116462733754922,0.4883537266245078,0.7622289235733001,0.23777107642669998,0.7262517577617216,0.27374824223827837,0.6773858644855685,0.3226141355144315,0.7450020967001707,0.2549979032998293,0.5039343342640262,0.49606566573597355,0.5446476276963647,0.4553523723036354,0.7473775290658884,0.2526224709341116,0.6981828277929396,0.30181717220706034,0.6647472945680276,0.3352527054319724,0.7188686260745686,0.28113137392543136,0.5195780344416978,0.48042196555830197,0.5385735044396573,0.4614264955603426
Albemarle County,51003000305,0.655793104026339,0.344206895973661,0.6870932770957237,0.3129067229042764,0.6264657843974518,0.3735342156025481,0.698642808560959,0.30135719143904083,0.5022133579823603,0.49778664201763967,0.5116033463691538,0.4883966536308462,0.752511973114311,0.24748802688568902,0.6942555380848147,0.30574446191518534,0.6665372023036555,0.33346279769634446,0.7174482262300163,0.28255177376998375,0.4695945639726749,0.53040543602732515,0.514158955365979,0.48584104463402106,0.6877746490457008,0.31222535095429915,0.7175748755605024,0.28242512443949763,0.6708076677816099,0.32919233221839,0.7292348157031855,0.2707651842968143,0.5060113221747716,0.4939886778252284,0.5447553873887058,0.4552446126112942,0.7109059593085004,0.2890940406914996,0.6981704962287989,0.30182950377120116,0.6647242456726994,0.3352757543273006,0.7221995536708369,0.27780044632916295,0.5222530452056647,0.47774695479433527,0.5345352365040045,0.4654647634959955
