county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.uss_18_dem_kai,vap_white.uss_18_rep_ste,vap_black.uss_18_dem_kai,vap_black.uss_18_rep_ste,vap_hisp.uss_18_dem_kai,vap_hisp.uss_18_rep_ste,vap_oth.uss_18_dem_kai,vap_oth.uss_18_rep_ste,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_white.uss_20_dem_war,vap_white.uss_20_rep_gad,vap_black.uss_20_dem_war,vap_black.uss_20_rep_gad,vap_hisp.uss_20_dem_war,vap_hisp.uss_20_rep_gad,vap_oth.uss_20_dem_war,vap_oth.uss_20_rep_gad
Albemarle County,51003000202,0.7729578603235251,0.2270421396764749,0.7642516385620189,0.23574836143798103,0.6944940142033422,0.3055059857966578,0.9076933562832874,0.09230664371671263,0.8312640923541303,0.1687359076458696,0.8002997055189909,0.19970029448100912,0.733686830157349,0.266313169842651,0.9321903552009031,0.06780964479909687,0.8683195784129372,0.13168042158706286,0.8351980540710123,0.16480194592898761,0.7469947044333994,0.25300529556660056,0.9532198100994016,0.046780189900598346,0.8138300307475869,0.1861699692524132,0.8050962564354226,0.19490374356457746,0.7181516609110334,0.2818483390889666,0.9295351181406352,0.0704648818593648
Albemarle County,51003000203,0.7797125910928506,0.2202874089071494,0.8061606892021511,0.19383931079784888,0.7209537756147918,0.27904622438520826,0.7778690202144293,0.22213097978557053,0.837557512146612,0.162442487853388,0.8510296615987057,0.148970338401294,0.7748552061519285,0.22514479384807157,0.7996448083997821,0.20035519160021784,0.8558612250854661,0.14413877491453383,0.8775535195280779,0.12244648047192186,0.7570223697939686,0.24297763020603136,0.8444500704309085,0.15554992956909147,0.8533131683409975,0.1466868316590025,0.8760941207894363,0.12390587921056373,0.7819133576978636,0.21808664230213637,0.8099640294864187,0.1900359705135813
Albemarle County,51003000301,0.6832686318018235,0.31673136819817665,0.6688252689803329,0.33117473101966705,0.6573603692572754,0.3426396307427246,0.7059421322349255,0.2940578677650745,0.7083156393949985,0.29168436060500164,0.7016839356854897,0.2983160643145103,0.6734018505096928,0.3265981494903072,0.7057828940534875,0.29421710594651246,0.7181757480683955,0.2818242519316047,0.7131550162295455,0.28684498377045453,0.6671756785782322,0.3328243214217677,0.7337191434244016,0.2662808565755984,0.7187207681796571,0.28127923182034303,0.7143867215091327,0.2856132784908673,0.6662834586413596,0.33371654135864043,0.6954956296152895,0.30450437038471045
Albemarle County,51003000302,0.6032081870436516,0.39679181295634836,0.6561756460749559,0.343824353925044,0.6465918716585786,0.3534081283414214,0.6800395040347451,0.31996049596525483,0.6553175806105267,0.3446824193894733,0.6922956839122542,0.30770431608774584,0.671493887432502,0.32850611256749795,0.7058845436372764,0.2941154563627236,0.6445376541172346,0.3554623458827654,0.7080954104934114,0.29190458950658865,0.6548907298918429,0.34510927010815706,0.7196913649461752,0.28030863505382475,0.6569715285541107,0.34302847144588927,0.7060288934549093,0.29397110654509073,0.6670652950753219,0.3329347049246782,0.7129634807016788,0.28703651929832114
Albemarle County,51003000304,0.6216213158812519,0.3783786841187481,0.659896829449497,0.34010317055050304,0.6508652987949244,0.34913470120507556,0.6955798109811947,0.3044201890188053,0.6760884722984667,0.32391152770153336,0.6930881805741015,0.30691181942589857,0.6791602584650738,0.3208397415349262,0.7080690598427289,0.29193094015727106,0.751990209108316,0.24800979089168396,0.7210220380062742,0.2789779619937259,0.6721849899773807,0.32781501002261926,0.740646362561691,0.25935363743830897,0.736606797710691,0.26339320228930896,0.7139067766530395,0.2860932233469605,0.6730044785507707,0.3269955214492293,0.714258713916544,0.2857412860834559
Albemarle County,51003000305,0.6501495505858008,0.34985044941419924,0.6599553201599779,0.340044679840022,0.6501361789893025,0.34986382101069746,0.6987163635368546,0.3012836364631454,0.7438878537299515,0.2561121462700485,0.705410728264588,0.2945892717354121,0.6722837254436784,0.32771627455632163,0.7149981259157472,0.28500187408425276,0.6829488446693229,0.317051155330677,0.7126054713815508,0.2873945286184492,0.6705070282617717,0.32949297173822834,0.7173753638865079,0.28262463611349214,0.7050924971748698,0.29490750282513023,0.7140227639321944,0.28597723606780556,0.6660848231195702,0.3339151768804299,0.7010792755321963,0.29892072446780377
Albemarle County,51003000306,0.5727749702209587,0.4272250297790413,0.6371510398848494,0.36284896011515033,0.6417418139687698,0.35825818603123016,0.7033390804321281,0.2966609195678719,0.6122396194823984,0.3877603805176017,0.6805830518407817,0.31941694815921834,0.6682803527394227,0.33171964726057734,0.7037042007074011,0.29629579929259886,0.6616405890738655,0.3383594109261345,0.6927602863037803,0.3072397136962197,0.6561233598626527,0.34387664013734726,0.7345750320587437,0.26542496794125625,0.6693499677084609,0.3306500322915391,0.7156531381495278,0.2843468618504722,0.6741945844985064,0.32580541550149356,0.7043211812755872,0.2956788187244128
Albemarle County,51003000307,0.5828321426829793,0.41716785731702066,0.6632249925400451,0.3367750074599549,0.6416818531589374,0.35831814684106283,0.6966613755449296,0.3033386244550704,0.6476599259537047,0.3523400740462953,0.7005733593112392,0.2994266406887608,0.6657959106967631,0.3342040893032371,0.7108277193086379,0.28917228069136214,0.6496214225080005,0.3503785774919995,0.7140798038742356,0.28592019612576436,0.670573774383844,0.32942622561615614,0.7402175616060589,0.25978243839394105,0.6545808561924409,0.34541914380755906,0.7107325698608997,0.2892674301391003,0.6646866001592642,0.335313399840736,0.702725309322646,0.29727469067735407
Albemarle County,51003000401,0.4083860307840246,0.5916139692159754,0.6374009053305858,0.3625990946694142,0.6308648649071481,0.36913513509285195,0.6668410683162732,0.33315893168372684,0.46223782478389164,0.5377621752161084,0.6725183542023146,0.3274816457976853,0.6676212988500525,0.33237870114994744,0.6969691488125087,0.3030308511874913,0.4375655747424917,0.5624344252575083,0.6875881113380196,0.31241188866198044,0.6510562098994888,0.3489437901005112,0.7123773040125323,0.2876226959874677,0.4879743991132219,0.5120256008867782,0.7053644395038194,0.29463556049618056,0.6608826598474892,0.3391173401525108,0.6926705974383426,0.30732940256165736
Albemarle County,51003000402,0.4350050921262744,0.5649949078737256,0.6536256676952634,0.3463743323047365,0.6385347028944148,0.3614652971055851,0.6820804544444049,0.3179195455555951,0.5069851722366189,0.4930148277633811,0.6886074285303968,0.3113925714696032,0.6620103659198422,0.33798963408015775,0.6982197364423685,0.3017802635576315,0.46308062873630373,0.5369193712636963,0.697130074602004,0.30286992539799595,0.6584840208020458,0.3415159791979542,0.7287836710337258,0.27121632896627423,0.537667100828904,0.46233289917109593,0.701539328996559,0.298460671003441,0.6595984581176775,0.3404015418823225,0.6979640170176535,0.30203598298234646
Albemarle County,51003000405,0.7328557879726116,0.26714421202738836,0.677715353666817,0.322284646333183,0.6623856269080722,0.3376143730919277,0.7103693687062377,0.2896306312937624,0.7842448198564379,0.21575518014356207,0.7017569074744299,0.29824309252557013,0.6934639074010226,0.30653609259897746,0.720581366456297,0.27941863354370294,0.72690361557808,0.27309638442191997,0.7243076539956794,0.2756923460043206,0.6740278221479954,0.32597217785200444,0.7427873057982417,0.25721269420175824,0.7354964641107101,0.2645035358892899,0.7227050998817363,0.2772949001182637,0.6760894206396684,0.32391057936033163,0.713287449117797,0.2867125508822031
Albemarle County,51003000406,0.4600595344944968,0.5399404655055031,0.6514297877524938,0.3485702122475062,0.6383729709990145,0.36162702900098553,0.6791431317204756,0.32085686827952414,0.5083297921344989,0.4916702078655011,0.678250007713082,0.32174999228691803,0.6626933929756735,0.33730660702432647,0.6873315725343249,0.3126684274656749,0.4746631767234337,0.5253368232765663,0.6975499585983469,0.30245004140165316,0.6544691660824714,0.3455308339175286,0.7261720651551166,0.2738279348448834,0.523537822398325,0.4764621776016749,0.695377014430605,0.3046229855693951,0.6590864049292239,0.34091359507077607,0.6859835285035866,0.3140164714964132
Albemarle County,51003000407,0.7318761522842646,0.2681238477157354,0.7266739425851536,0.27332605741484634,0.7559182457586663,0.2440817542413337,0.7691855622385868,0.23081443776141314,0.8155460658120381,0.18445393418796185,0.7875221097913518,0.21247789020864813,0.8093221671189414,0.19067783288105855,0.8182461098076456,0.1817538901923545,0.783357534291432,0.21664246570856804,0.7625277916622368,0.23747220833776314,0.7535705771156392,0.24642942288436073,0.8021096861496879,0.19789031385031208,0.7598301666861745,0.24016983331382544,0.7534608576574666,0.24653914234253338,0.7497493526908499,0.25025064730915014,0.7668902848988862,0.23310971510111378
Albemarle County,51003000501,0.5418657264296541,0.4581342735703458,0.6524233085161677,0.34757669148383225,0.6423031257311828,0.3576968742688172,0.6890112359776484,0.3109887640223516,0.6049689374338674,0.3950310625661326,0.6789374581524371,0.32106254184756283,0.6627952383252775,0.33720476167472246,0.694201474273214,0.305798525726786,0.6149800431043203,0.38501995689567964,0.6910328182985989,0.30896718170140114,0.6568834313014675,0.34311656869853246,0.7291935555853462,0.2708064444146538,0.6102818956771785,0.3897181043228215,0.7059708477132532,0.29402915228674675,0.6622591365525385,0.3377408634474615,0.6885867903294204,0.3114132096705796
Albemarle County,51003000502,0.49610956343933676,0.5038904365606632,0.658666772726431,0.34133322727356896,0.6461820997510289,0.35381790024897103,0.6901201011224366,0.3098798988775634,0.5400256978174554,0.4599743021825447,0.6897366954831866,0.3102633045168134,0.6668314711306025,0.33316852886939746,0.6982173582710158,0.30178264172898417,0.5757285669177558,0.4242714330822442,0.702640170152726,0.297359829847274,0.6652158144196887,0.33478418558031137,0.7181100269212827,0.2818899730787174,0.5716165496539894,0.42838345034601055,0.7097769236993351,0.2902230763006649,0.669941068418017,0.33005893158198296,0.6990188202942675,0.3009811797057324
Albemarle County,51003000503,0.5875805867135117,0.41241941328648835,0.659011130889999,0.340988869110001,0.6533937784471875,0.3466062215528125,0.6933594872924389,0.3066405127075611,0.6986311056476591,0.301368894352341,0.6891224785878943,0.3108775214121057,0.6758172423978125,0.32418275760218757,0.711175476670957,0.2888245233290429,0.7512730375075108,0.24872696249248918,0.7119212963587558,0.28807870364124427,0.6694254674152356,0.33057453258476444,0.7456274940630147,0.2543725059369853,0.7439542879283401,0.25604571207166,0.7166638686086844,0.28333613139131564,0.6696037549923686,0.33039624500763143,0.7211926443728884,0.2788073556271116
Albemarle County,51003000504,0.6847354471819068,0.3152645528180931,0.6764601489984908,0.3235398510015092,0.6614554256257421,0.33854457437425783,0.7060704364554409,0.2939295635445591,0.7420286638630866,0.2579713361369134,0.7047317982539179,0.29526820174608215,0.6764981732797576,0.32350182672024236,0.7221367189677911,0.27786328103220886,0.7487374518161551,0.2512625481838449,0.7176821736951771,0.28231782630482294,0.665952155139573,0.334047844860427,0.7517844687665047,0.24821553123349524,0.7360672981049237,0.2639327018950764,0.7196794585131148,0.2803205414868853,0.6735977944622061,0.32640220553779387,0.7174076612776372,0.2825923387223628
Albemarle County,51003000506,0.5294869346952064,0.4705130653047937,0.6556321713941144,0.34436782860588555,0.6407631803274129,0.35923681967258714,0.678815747625643,0.32118425237435694,0.588885895888595,0.411114104111405,0.6844743036816863,0.31552569631831373,0.6627518827025372,0.3372481172974629,0.6846830690468398,0.31531693095316016,0.5860000493079486,0.4139999506920514,0.7027393786990617,0.29726062130093833,0.6535961778193342,0.3464038221806658,0.7102872019826132,0.2897127980173868,0.5952344206200229,0.4047655793799771,0.7027512187944496,0.2972487812055505,0.6650536003471645,0.33494639965283546,0.6987542214244916,0.3012457785755084
Albemarle County,51003000507,0.6736788662814981,0.3263211337185019,0.6663939478560591,0.3336060521439409,0.6521247594267827,0.3478752405732172,0.7018745214959692,0.29812547850403076,0.6986270631039216,0.3013729368960783,0.6905859664832616,0.3094140335167384,0.6768717750455365,0.32312822495446347,0.715752355306203,0.28424764469379704,0.6478972441417457,0.3521027558582543,0.7091912776792347,0.29080872232076527,0.661698735277992,0.338301264722008,0.7427688066931386,0.25723119330686134,0.6197874582753009,0.38021254172469904,0.7081641461272689,0.29183585387273114,0.6718403220124823,0.32815967798751766,0.7012481670978162,0.2987518329021838
Albemarle County,51003000601,0.5972669336589396,0.40273306634106043,0.6632011054308489,0.3367988945691511,0.655070265077442,0.34492973492255796,0.6994362595847752,0.30056374041522477,0.6663281752043274,0.33367182479567253,0.7005297849315918,0.29947021506840804,0.6693271038726708,0.33067289612732925,0.7116864572787391,0.2883135427212608,0.5536882684811915,0.4463117315188086,0.7055160020953632,0.29448399790463675,0.6594990026669979,0.3405009973330021,0.7262257592179878,0.27377424078201223,0.5800844411953527,0.41991555880464726,0.7156161137896685,0.28438388621033134,0.669259336891491,0.330740663108509,0.7063429903330825,0.2936570096669176
Albemarle County,51003000602,0.5231258122367108,0.47687418776328916,0.6606538722547521,0.33934612774524786,0.6498039956784646,0.3501960043215354,0.6842481824237994,0.3157518175762006,0.5682217759744398,0.43177822402556026,0.6904904525643493,0.30950954743565073,0.6686019952868032,0.33139800471319675,0.7051343169689982,0.29486568303100175,0.5820141194421264,0.41798588055787345,0.7135954081245713,0.2864045918754286,0.662447443418852,0.337552556581148,0.7290761107258343,0.2709238892741656,0.5849883101846785,0.41501168981532144,0.7026487297900458,0.2973512702099542,0.6631642130790127,0.3368357869209872,0.702032848966433,0.297967151033567
